"positive_count","negative_count","label"
77753,55282,"pp_cluster1"
76442,63851,"pp_cluster1"
76934,54639,"pp_cluster1"
70535,58051,"pp_cluster1"
66143,55181,"pp_cluster1"
70014,72137,"pp_cluster1"
61419,73781,"pp_cluster1"
73575,64401,"pp_cluster1"
71303,64046,"pp_cluster1"
55863,79109,"pp_cluster1"
59820,65563,"pp_cluster1"
78676,66587,"pp_cluster1"
63374,56879,"pp_cluster1"
68492,66303,"pp_cluster1"
68043,63531,"pp_cluster1"
80119,66712,"pp_cluster1"
69812,66939,"pp_cluster1"
74173,68496,"pp_cluster1"
74015,54230,"pp_cluster1"
74756,58994,"pp_cluster1"
75364,66084,"pp_cluster1"
66005,58228,"pp_cluster1"
75011,68751,"pp_cluster1"
69286,58640,"pp_cluster1"
78973,58532,"pp_cluster1"
77801,65602,"pp_cluster1"
52465,48834,"pp_cluster1"
82626,81202,"pp_cluster1"
69361,65073,"pp_cluster1"
72130,61359,"pp_cluster1"
64892,45119,"pp_cluster1"
71242,60263,"pp_cluster1"
84975,59306,"pp_cluster1"
76943,62116,"pp_cluster1"
78921,66439,"pp_cluster1"
75301,51738,"pp_cluster1"
74375,60447,"pp_cluster1"
84223,60325,"pp_cluster1"
70086,57920,"pp_cluster1"
67827,50173,"pp_cluster1"
82513,69534,"pp_cluster1"
80157,66191,"pp_cluster1"
65532,65311,"pp_cluster1"
68080,58337,"pp_cluster1"
70184,61462,"pp_cluster1"
64458,73449,"pp_cluster1"
65851,62827,"pp_cluster1"
68237,56614,"pp_cluster1"
62353,62402,"pp_cluster1"
74216,50230,"pp_cluster1"
77075,70886,"pp_cluster1"
71494,57862,"pp_cluster1"
74649,57503,"pp_cluster1"
70232,50840,"pp_cluster1"
63058,63189,"pp_cluster1"
66437,63442,"pp_cluster1"
71805,60108,"pp_cluster1"
61288,68310,"pp_cluster1"
72540,46122,"pp_cluster1"
77155,70873,"pp_cluster1"
78091,60726,"pp_cluster1"
76805,74580,"pp_cluster1"
76410,62893,"pp_cluster1"
67826,50266,"pp_cluster1"
64802,61538,"pp_cluster1"
67942,61633,"pp_cluster1"
64077,63850,"pp_cluster1"
71668,67334,"pp_cluster1"
71060,66746,"pp_cluster1"
79163,62166,"pp_cluster1"
61194,66445,"pp_cluster1"
77350,68081,"pp_cluster1"
72359,76473,"pp_cluster1"
73757,55139,"pp_cluster1"
66495,59776,"pp_cluster1"
75937,47673,"pp_cluster1"
79799,58281,"pp_cluster1"
63231,53867,"pp_cluster1"
68732,47674,"pp_cluster1"
62895,66499,"pp_cluster1"
82493,58827,"pp_cluster1"
79397,57902,"pp_cluster1"
66700,58300,"pp_cluster1"
59401,79792,"pp_cluster1"
65870,63595,"pp_cluster1"
64148,61516,"pp_cluster1"
77767,52283,"pp_cluster1"
58190,66126,"pp_cluster1"
65097,76996,"pp_cluster1"
71641,65729,"pp_cluster1"
62955,72044,"pp_cluster1"
61948,68697,"pp_cluster1"
72520,69536,"pp_cluster1"
78813,55561,"pp_cluster1"
79800,62441,"pp_cluster1"
59870,62381,"pp_cluster1"
65523,57255,"pp_cluster1"
78642,57641,"pp_cluster1"
66871,63422,"pp_cluster1"
49389,71435,"pp_cluster1"
69321,68398,"pp_cluster1"
69708,63735,"pp_cluster1"
73941,58750,"pp_cluster1"
75820,65467,"pp_cluster1"
80965,49450,"pp_cluster1"
63447,69607,"pp_cluster1"
68340,76138,"pp_cluster1"
67551,60345,"pp_cluster1"
65307,67094,"pp_cluster1"
77900,54207,"pp_cluster1"
72158,57029,"pp_cluster1"
67612,59911,"pp_cluster1"
63118,59165,"pp_cluster1"
69778,78212,"pp_cluster1"
69444,52115,"pp_cluster1"
74419,63747,"pp_cluster1"
83619,57591,"pp_cluster1"
68834,61155,"pp_cluster1"
76663,76108,"pp_cluster1"
66755,61535,"pp_cluster1"
66069,59118,"pp_cluster1"
81838,66695,"pp_cluster1"
66911,61687,"pp_cluster1"
70985,63008,"pp_cluster1"
58870,65548,"pp_cluster1"
79984,58986,"pp_cluster1"
77310,61515,"pp_cluster1"
67001,59609,"pp_cluster1"
66155,54504,"pp_cluster1"
71624,59586,"pp_cluster1"
77826,50092,"pp_cluster1"
63738,49304,"pp_cluster1"
84236,53962,"pp_cluster1"
67902,53853,"pp_cluster1"
68189,65256,"pp_cluster1"
81334,50531,"pp_cluster1"
76727,51655,"pp_cluster1"
66822,48984,"pp_cluster1"
77198,63539,"pp_cluster1"
75600,59493,"pp_cluster1"
64926,65284,"pp_cluster1"
74429,56163,"pp_cluster1"
70034,69298,"pp_cluster1"
71632,65526,"pp_cluster1"
78868,65729,"pp_cluster1"
68773,55577,"pp_cluster1"
67528,58616,"pp_cluster1"
70996,76638,"pp_cluster1"
66501,51015,"pp_cluster1"
64507,66077,"pp_cluster1"
60459,61272,"pp_cluster1"
62139,62846,"pp_cluster1"
62366,75579,"pp_cluster1"
73980,59374,"pp_cluster1"
66922,64840,"pp_cluster1"
69405,74125,"pp_cluster1"
76287,58003,"pp_cluster1"
71730,61608,"pp_cluster1"
61996,56903,"pp_cluster1"
67238,64942,"pp_cluster1"
67613,57862,"pp_cluster1"
78953,56063,"pp_cluster1"
70022,56909,"pp_cluster1"
78814,56987,"pp_cluster1"
79182,58243,"pp_cluster1"
76755,47494,"pp_cluster1"
55194,71470,"pp_cluster1"
80011,65758,"pp_cluster1"
68046,72859,"pp_cluster1"
77710,66921,"pp_cluster1"
69419,60433,"pp_cluster1"
71487,49980,"pp_cluster1"
70745,72088,"pp_cluster1"
66074,63406,"pp_cluster1"
73752,71913,"pp_cluster1"
63469,65361,"pp_cluster1"
83128,68890,"pp_cluster1"
76630,57076,"pp_cluster1"
64769,64646,"pp_cluster1"
67549,64992,"pp_cluster1"
68627,61829,"pp_cluster1"
59599,65132,"pp_cluster1"
60185,55389,"pp_cluster1"
73949,60647,"pp_cluster1"
53602,52045,"pp_cluster1"
81092,65867,"pp_cluster1"
76134,58391,"pp_cluster1"
89293,54354,"pp_cluster1"
59385,68081,"pp_cluster1"
73742,55485,"pp_cluster1"
65980,68903,"pp_cluster1"
60665,64271,"pp_cluster1"
63404,52777,"pp_cluster1"
72398,51452,"pp_cluster1"
70302,66736,"pp_cluster1"
75412,65351,"pp_cluster1"
75027,46984,"pp_cluster1"
64165,69301,"pp_cluster1"
66456,64567,"pp_cluster1"
71222,59188,"pp_cluster1"
74107,67121,"pp_cluster1"
75644,62364,"pp_cluster1"
71693,66824,"pp_cluster1"
79268,56023,"pp_cluster1"
65282,61189,"pp_cluster1"
64919,54295,"pp_cluster1"
64594,59589,"pp_cluster1"
69454,63873,"pp_cluster1"
82083,64381,"pp_cluster1"
71997,46152,"pp_cluster1"
57534,55523,"pp_cluster1"
71950,68860,"pp_cluster1"
65631,62871,"pp_cluster1"
76075,62863,"pp_cluster1"
70874,72578,"pp_cluster1"
72557,67971,"pp_cluster1"
67915,55673,"pp_cluster1"
63635,55313,"pp_cluster1"
61969,55656,"pp_cluster1"
75377,53901,"pp_cluster1"
81542,67314,"pp_cluster1"
64896,67099,"pp_cluster1"
63046,73092,"pp_cluster1"
85482,66589,"pp_cluster1"
70591,74792,"pp_cluster1"
67908,75552,"pp_cluster1"
66697,49706,"pp_cluster1"
59161,70137,"pp_cluster1"
60612,66818,"pp_cluster1"
76277,72873,"pp_cluster1"
79035,51711,"pp_cluster1"
67890,66080,"pp_cluster1"
64455,59156,"pp_cluster1"
72320,49725,"pp_cluster1"
75263,62466,"pp_cluster1"
70756,58815,"pp_cluster1"
75097,48619,"pp_cluster1"
70243,61423,"pp_cluster1"
79084,75777,"pp_cluster1"
66864,51468,"pp_cluster1"
73356,56109,"pp_cluster1"
63970,70839,"pp_cluster1"
84808,57537,"pp_cluster1"
77084,55677,"pp_cluster1"
59155,65544,"pp_cluster1"
78004,53821,"pp_cluster1"
79272,56850,"pp_cluster1"
72270,65702,"pp_cluster1"
65544,52259,"pp_cluster1"
63539,70229,"pp_cluster1"
55094,72008,"pp_cluster1"
80386,54012,"pp_cluster1"
80682,56462,"pp_cluster1"
64044,65220,"pp_cluster1"
73822,75781,"pp_cluster1"
76779,57562,"pp_cluster1"
73537,54278,"pp_cluster1"
70047,63554,"pp_cluster1"
61645,68933,"pp_cluster1"
62928,56376,"pp_cluster1"
67608,56572,"pp_cluster1"
73719,54402,"pp_cluster1"
65052,53578,"pp_cluster1"
79438,63529,"pp_cluster1"
80261,60083,"pp_cluster1"
65329,57380,"pp_cluster1"
67995,59179,"pp_cluster1"
73729,64364,"pp_cluster1"
76166,50638,"pp_cluster1"
73513,74910,"pp_cluster1"
73303,55087,"pp_cluster1"
80983,54597,"pp_cluster1"
67958,58333,"pp_cluster1"
88378,62239,"pp_cluster1"
62413,67272,"pp_cluster1"
57933,65830,"pp_cluster1"
71497,71234,"pp_cluster1"
69463,56674,"pp_cluster1"
67816,62388,"pp_cluster1"
64766,51030,"pp_cluster1"
64868,60596,"pp_cluster1"
68504,72035,"pp_cluster1"
71066,64068,"pp_cluster1"
69836,67159,"pp_cluster1"
67580,59066,"pp_cluster1"
65302,62852,"pp_cluster1"
73925,63418,"pp_cluster1"
67991,77755,"pp_cluster1"
53843,54121,"pp_cluster1"
73418,64132,"pp_cluster1"
63103,62589,"pp_cluster1"
58831,66143,"pp_cluster1"
73488,55786,"pp_cluster1"
71376,60328,"pp_cluster1"
60361,53311,"pp_cluster1"
86593,62790,"pp_cluster1"
69236,75860,"pp_cluster1"
60660,65017,"pp_cluster1"
64820,64693,"pp_cluster1"
69775,69300,"pp_cluster1"
71205,60431,"pp_cluster1"
75062,63402,"pp_cluster1"
63891,68639,"pp_cluster1"
71273,58275,"pp_cluster1"
72313,64291,"pp_cluster1"
64133,38930,"pp_cluster1"
69547,59413,"pp_cluster1"
82229,62761,"pp_cluster1"
69114,73036,"pp_cluster1"
74707,68547,"pp_cluster1"
73440,64374,"pp_cluster1"
74022,60914,"pp_cluster1"
70422,56983,"pp_cluster1"
75745,46319,"pp_cluster1"
61942,61946,"pp_cluster1"
68105,62145,"pp_cluster1"
79588,67587,"pp_cluster1"
68942,60558,"pp_cluster1"
67001,59451,"pp_cluster1"
75501,56887,"pp_cluster1"
73391,60661,"pp_cluster1"
76685,48885,"pp_cluster1"
66645,57266,"pp_cluster1"
70395,58248,"pp_cluster1"
71972,67201,"pp_cluster1"
59319,63320,"pp_cluster1"
76839,60843,"pp_cluster1"
77123,59457,"pp_cluster1"
75423,55428,"pp_cluster1"
82850,60433,"pp_cluster1"
60405,52958,"pp_cluster1"
73251,56561,"pp_cluster1"
67551,67846,"pp_cluster1"
70226,76181,"pp_cluster1"
67836,58418,"pp_cluster1"
60374,53178,"pp_cluster1"
62993,66096,"pp_cluster1"
70753,56326,"pp_cluster1"
61372,66965,"pp_cluster1"
63078,56193,"pp_cluster1"
70917,62287,"pp_cluster1"
72291,51259,"pp_cluster1"
79462,54871,"pp_cluster1"
76073,57813,"pp_cluster1"
60993,70379,"pp_cluster1"
58169,66292,"pp_cluster1"
74077,62252,"pp_cluster1"
54574,72526,"pp_cluster1"
72664,56780,"pp_cluster1"
77023,61949,"pp_cluster1"
68191,56874,"pp_cluster1"
73789,69810,"pp_cluster1"
57456,62513,"pp_cluster1"
61479,59690,"pp_cluster1"
82217,64637,"pp_cluster1"
64613,57338,"pp_cluster1"
74060,52152,"pp_cluster1"
64053,63351,"pp_cluster1"
60926,64229,"pp_cluster1"
82224,55807,"pp_cluster1"
82169,61796,"pp_cluster1"
61620,56206,"pp_cluster1"
81067,51746,"pp_cluster1"
77458,58558,"pp_cluster1"
79936,66650,"pp_cluster1"
67490,58847,"pp_cluster1"
73740,57781,"pp_cluster1"
67436,66761,"pp_cluster1"
70475,55649,"pp_cluster1"
79737,57363,"pp_cluster1"
77595,71068,"pp_cluster1"
65762,59144,"pp_cluster1"
72835,54176,"pp_cluster1"
79009,61905,"pp_cluster1"
69738,61964,"pp_cluster1"
62782,58874,"pp_cluster1"
72539,65248,"pp_cluster1"
79043,62099,"pp_cluster1"
64817,57276,"pp_cluster1"
70768,60066,"pp_cluster1"
86955,56520,"pp_cluster1"
78786,46798,"pp_cluster1"
61661,69250,"pp_cluster1"
74935,58159,"pp_cluster1"
68832,56013,"pp_cluster1"
73869,56603,"pp_cluster1"
86241,56385,"pp_cluster1"
75681,50270,"pp_cluster1"
71399,59804,"pp_cluster1"
72826,61183,"pp_cluster1"
70283,65089,"pp_cluster1"
77413,57310,"pp_cluster1"
66259,67999,"pp_cluster1"
64789,54133,"pp_cluster1"
73426,68904,"pp_cluster1"
67186,59766,"pp_cluster1"
76978,64298,"pp_cluster1"
72698,53881,"pp_cluster1"
75685,62309,"pp_cluster1"
58947,53648,"pp_cluster1"
75138,68962,"pp_cluster1"
72091,57081,"pp_cluster1"
56627,66552,"pp_cluster1"
71463,75147,"pp_cluster1"
71263,58328,"pp_cluster1"
75328,67368,"pp_cluster1"
71204,54351,"pp_cluster1"
79624,51518,"pp_cluster1"
62198,55139,"pp_cluster1"
65542,53628,"pp_cluster1"
68364,65115,"pp_cluster1"
59583,71327,"pp_cluster1"
77166,57993,"pp_cluster1"
68092,76793,"pp_cluster1"
84327,64663,"pp_cluster1"
62214,67940,"pp_cluster1"
69133,66182,"pp_cluster1"
65060,57465,"pp_cluster1"
71355,64879,"pp_cluster1"
70955,71755,"pp_cluster1"
74349,59616,"pp_cluster1"
70214,65830,"pp_cluster1"
63465,57172,"pp_cluster1"
64397,65342,"pp_cluster1"
72100,60545,"pp_cluster1"
84234,77776,"pp_cluster1"
61873,61162,"pp_cluster1"
73941,61051,"pp_cluster1"
75463,67126,"pp_cluster1"
63428,70525,"pp_cluster1"
81601,66673,"pp_cluster1"
68983,51711,"pp_cluster1"
71624,69378,"pp_cluster1"
73894,58283,"pp_cluster1"
63872,71786,"pp_cluster1"
69484,64285,"pp_cluster1"
79744,67370,"pp_cluster1"
72635,82817,"pp_cluster1"
61173,78868,"pp_cluster1"
71432,71303,"pp_cluster1"
65581,62917,"pp_cluster1"
64238,61283,"pp_cluster1"
62341,64941,"pp_cluster1"
59284,58318,"pp_cluster1"
71991,62171,"pp_cluster1"
69171,59858,"pp_cluster1"
71926,60851,"pp_cluster1"
71039,55047,"pp_cluster1"
75118,64249,"pp_cluster1"
58490,57792,"pp_cluster1"
59698,54794,"pp_cluster1"
71734,65910,"pp_cluster1"
80294,58336,"pp_cluster1"
71528,62982,"pp_cluster1"
60059,62315,"pp_cluster1"
72004,68202,"pp_cluster1"
76454,74069,"pp_cluster1"
74463,48096,"pp_cluster1"
76417,50229,"pp_cluster1"
75388,71572,"pp_cluster1"
67698,63973,"pp_cluster1"
73522,57852,"pp_cluster1"
65311,50807,"pp_cluster1"
68824,67431,"pp_cluster1"
71141,50048,"pp_cluster1"
77265,58533,"pp_cluster1"
83420,66359,"pp_cluster1"
73676,64400,"pp_cluster1"
77256,62415,"pp_cluster1"
63192,53423,"pp_cluster1"
67204,65900,"pp_cluster1"
59257,64605,"pp_cluster1"
56402,69131,"pp_cluster1"
78061,54644,"pp_cluster1"
84368,59568,"pp_cluster1"
93231,61890,"pp_cluster1"
75130,52986,"pp_cluster1"
66634,58317,"pp_cluster1"
69140,62387,"pp_cluster1"
79858,59719,"pp_cluster1"
66561,64959,"pp_cluster1"
75573,48821,"pp_cluster1"
71123,71497,"pp_cluster1"
69505,77668,"pp_cluster1"
68962,70631,"pp_cluster1"
68635,62086,"pp_cluster1"
64435,65499,"pp_cluster1"
69357,66580,"pp_cluster1"
65051,61126,"pp_cluster1"
66244,50145,"pp_cluster1"
62587,72056,"pp_cluster1"
60247,52704,"pp_cluster1"
73168,57779,"pp_cluster1"
72493,61976,"pp_cluster1"
53727,66285,"pp_cluster1"
68433,49311,"pp_cluster1"
78990,59338,"pp_cluster1"
76552,59663,"pp_cluster1"
63357,62814,"pp_cluster1"
58453,58328,"pp_cluster1"
83803,54858,"pp_cluster1"
74986,59632,"pp_cluster1"
54080,57480,"pp_cluster1"
72982,45759,"pp_cluster1"
74969,49341,"pp_cluster1"
70105,53808,"pp_cluster1"
85810,75902,"pp_cluster1"
65366,60805,"pp_cluster1"
78691,64505,"pp_cluster1"
71803,64101,"pp_cluster1"
64775,63601,"pp_cluster1"
61676,65360,"pp_cluster1"
74187,61370,"pp_cluster1"
81948,55613,"pp_cluster1"
66443,61406,"pp_cluster1"
65370,76147,"pp_cluster1"
68235,66106,"pp_cluster1"
57461,56925,"pp_cluster1"
60970,57625,"pp_cluster1"
60282,56465,"pp_cluster1"
58030,70209,"pp_cluster1"
74822,59301,"pp_cluster1"
77243,63737,"pp_cluster1"
78636,57618,"pp_cluster1"
69747,57478,"pp_cluster1"
60594,54879,"pp_cluster1"
62332,58686,"pp_cluster1"
79215,59177,"pp_cluster1"
67394,63704,"pp_cluster1"
75687,59142,"pp_cluster1"
78485,49862,"pp_cluster1"
78554,61702,"pp_cluster1"
60520,73583,"pp_cluster1"
66421,69480,"pp_cluster1"
64959,54043,"pp_cluster1"
72840,67932,"pp_cluster1"
71100,57048,"pp_cluster1"
68175,56944,"pp_cluster1"
67874,66143,"pp_cluster1"
76169,56829,"pp_cluster1"
62820,62599,"pp_cluster1"
67765,79645,"pp_cluster1"
71180,68601,"pp_cluster1"
73260,67789,"pp_cluster1"
73994,59511,"pp_cluster1"
69675,59452,"pp_cluster1"
72989,65076,"pp_cluster1"
58604,53160,"pp_cluster1"
73335,69080,"pp_cluster1"
74982,53555,"pp_cluster1"
74544,57737,"pp_cluster1"
86157,58990,"pp_cluster1"
74370,51284,"pp_cluster1"
75121,63540,"pp_cluster1"
72105,62312,"pp_cluster1"
69722,59316,"pp_cluster1"
81827,66371,"pp_cluster1"
70507,74889,"pp_cluster1"
62141,53801,"pp_cluster1"
73727,62074,"pp_cluster1"
69138,54773,"pp_cluster1"
67701,67718,"pp_cluster1"
74954,69058,"pp_cluster1"
61047,51857,"pp_cluster1"
68142,68591,"pp_cluster1"
71317,65710,"pp_cluster1"
90058,62267,"pp_cluster1"
71316,64031,"pp_cluster1"
73408,59909,"pp_cluster1"
59292,65584,"pp_cluster1"
71686,68162,"pp_cluster1"
69940,56635,"pp_cluster1"
72294,58347,"pp_cluster1"
68834,76360,"pp_cluster1"
79749,58623,"pp_cluster1"
65048,68016,"pp_cluster1"
62817,67484,"pp_cluster1"
84028,59040,"pp_cluster1"
86918,65016,"pp_cluster1"
71986,57827,"pp_cluster1"
63961,62170,"pp_cluster1"
74055,55924,"pp_cluster1"
72528,65053,"pp_cluster1"
60536,49986,"pp_cluster1"
91749,56280,"pp_cluster1"
59159,51653,"pp_cluster1"
68499,66995,"pp_cluster1"
81154,66638,"pp_cluster1"
72342,60506,"pp_cluster1"
73628,70115,"pp_cluster1"
74017,59884,"pp_cluster1"
68491,59774,"pp_cluster1"
59757,62750,"pp_cluster1"
70982,68129,"pp_cluster1"
58728,52791,"pp_cluster1"
66714,54474,"pp_cluster1"
74986,67898,"pp_cluster1"
63536,65090,"pp_cluster1"
72289,63219,"pp_cluster1"
59377,78568,"pp_cluster1"
72349,71794,"pp_cluster1"
80017,53987,"pp_cluster1"
72885,67283,"pp_cluster1"
70891,66990,"pp_cluster1"
72038,57306,"pp_cluster1"
62173,72977,"pp_cluster1"
81138,62982,"pp_cluster1"
71921,69480,"pp_cluster1"
80276,62680,"pp_cluster1"
62040,67110,"pp_cluster1"
72039,61222,"pp_cluster1"
71695,55504,"pp_cluster1"
61043,67312,"pp_cluster1"
72848,69074,"pp_cluster1"
84351,52904,"pp_cluster1"
70921,63794,"pp_cluster1"
77313,72083,"pp_cluster1"
71707,64287,"pp_cluster1"
73788,65866,"pp_cluster1"
68758,62868,"pp_cluster1"
61024,64221,"pp_cluster1"
66285,64480,"pp_cluster1"
79175,50661,"pp_cluster1"
59522,52868,"pp_cluster1"
67846,53732,"pp_cluster1"
71037,67238,"pp_cluster1"
56770,63014,"pp_cluster1"
75992,64399,"pp_cluster1"
74134,55163,"pp_cluster1"
72094,57298,"pp_cluster1"
71693,63623,"pp_cluster1"
72577,48075,"pp_cluster1"
71545,44907,"pp_cluster1"
69277,59719,"pp_cluster1"
76299,76970,"pp_cluster1"
75854,68751,"pp_cluster1"
82767,66477,"pp_cluster1"
74984,65715,"pp_cluster1"
70579,64040,"pp_cluster1"
60941,65438,"pp_cluster1"
69114,57000,"pp_cluster1"
74167,71821,"pp_cluster1"
67312,45209,"pp_cluster1"
67510,68690,"pp_cluster1"
67780,49972,"pp_cluster1"
73406,60238,"pp_cluster1"
74273,66805,"pp_cluster1"
74653,61867,"pp_cluster1"
64655,60613,"pp_cluster1"
64772,67015,"pp_cluster1"
73526,63329,"pp_cluster1"
56309,59608,"pp_cluster1"
73230,79058,"pp_cluster1"
73211,58466,"pp_cluster1"
55872,68519,"pp_cluster1"
66130,68085,"pp_cluster1"
80601,52384,"pp_cluster1"
78652,54896,"pp_cluster1"
70706,62097,"pp_cluster1"
62654,52163,"pp_cluster1"
72803,77893,"pp_cluster1"
73304,68043,"pp_cluster1"
80177,39817,"pp_cluster1"
67742,53001,"pp_cluster1"
69176,74187,"pp_cluster1"
75437,47420,"pp_cluster1"
71920,47340,"pp_cluster1"
64725,68375,"pp_cluster1"
91691,61506,"pp_cluster1"
62970,57471,"pp_cluster1"
80328,63280,"pp_cluster1"
84340,55502,"pp_cluster1"
74550,51374,"pp_cluster1"
65832,70307,"pp_cluster1"
72823,58645,"pp_cluster1"
61509,54398,"pp_cluster1"
71390,73436,"pp_cluster1"
66355,64709,"pp_cluster1"
76209,60581,"pp_cluster1"
70735,55077,"pp_cluster1"
69267,50312,"pp_cluster1"
68911,49162,"pp_cluster1"
68747,55366,"pp_cluster1"
65715,60096,"pp_cluster1"
65981,62516,"pp_cluster1"
75086,59626,"pp_cluster1"
68712,67504,"pp_cluster1"
55818,61598,"pp_cluster1"
82757,61610,"pp_cluster1"
70182,68925,"pp_cluster1"
71090,60958,"pp_cluster1"
76159,49653,"pp_cluster1"
76225,57241,"pp_cluster1"
68459,70363,"pp_cluster1"
60078,66958,"pp_cluster1"
90149,61078,"pp_cluster1"
69905,55148,"pp_cluster1"
69322,63812,"pp_cluster1"
67346,65722,"pp_cluster1"
68517,69231,"pp_cluster1"
80650,47393,"pp_cluster1"
67855,77511,"pp_cluster1"
68486,52447,"pp_cluster1"
80735,56839,"pp_cluster1"
59283,66298,"pp_cluster1"
67766,55802,"pp_cluster1"
85128,57785,"pp_cluster1"
68994,59186,"pp_cluster1"
70422,65984,"pp_cluster1"
77481,52974,"pp_cluster1"
63387,63853,"pp_cluster1"
79497,54201,"pp_cluster1"
67470,63646,"pp_cluster1"
69207,64064,"pp_cluster1"
74457,67538,"pp_cluster1"
76864,58119,"pp_cluster1"
64803,63961,"pp_cluster1"
66502,58966,"pp_cluster1"
75799,54609,"pp_cluster1"
64812,61287,"pp_cluster1"
59045,50307,"pp_cluster1"
67295,68596,"pp_cluster1"
67320,58644,"pp_cluster1"
73210,59766,"pp_cluster1"
71614,70857,"pp_cluster1"
72773,74011,"pp_cluster1"
67338,62864,"pp_cluster1"
67952,51264,"pp_cluster1"
64279,54441,"pp_cluster1"
65603,56946,"pp_cluster1"
65977,58616,"pp_cluster1"
55216,62731,"pp_cluster1"
74898,61905,"pp_cluster1"
70919,70618,"pp_cluster1"
67669,55970,"pp_cluster1"
79425,64123,"pp_cluster1"
70595,64141,"pp_cluster1"
66750,62374,"pp_cluster1"
71022,51982,"pp_cluster1"
72900,68350,"pp_cluster1"
68058,60114,"pp_cluster1"
70391,53454,"pp_cluster1"
66548,62117,"pp_cluster1"
77972,72308,"pp_cluster1"
58214,66799,"pp_cluster1"
78484,57430,"pp_cluster1"
60796,71422,"pp_cluster1"
64177,66370,"pp_cluster1"
73262,59262,"pp_cluster1"
65492,63271,"pp_cluster1"
76569,59003,"pp_cluster1"
74945,63090,"pp_cluster1"
77968,59917,"pp_cluster1"
63820,67803,"pp_cluster1"
74581,63129,"pp_cluster1"
71707,67878,"pp_cluster1"
64295,58156,"pp_cluster1"
70460,67902,"pp_cluster1"
82835,69726,"pp_cluster1"
78098,57622,"pp_cluster1"
73275,51392,"pp_cluster1"
76067,64892,"pp_cluster1"
74414,66272,"pp_cluster1"
66326,57813,"pp_cluster1"
82669,51733,"pp_cluster1"
71644,58319,"pp_cluster1"
61575,57772,"pp_cluster1"
55973,63214,"pp_cluster1"
84502,62157,"pp_cluster1"
58627,60712,"pp_cluster1"
78623,54639,"pp_cluster1"
62107,53156,"pp_cluster1"
63599,56121,"pp_cluster1"
70180,55529,"pp_cluster1"
68548,72838,"pp_cluster1"
74013,67390,"pp_cluster1"
68561,56974,"pp_cluster1"
81776,69073,"pp_cluster1"
67174,59122,"pp_cluster1"
64069,63309,"pp_cluster1"
73426,62236,"pp_cluster1"
35776,3380,"pp_cluster2"
31554,5399,"pp_cluster2"
37283,5708,"pp_cluster2"
39216,6341,"pp_cluster2"
40014,6439,"pp_cluster2"
42884,4862,"pp_cluster2"
30012,6905,"pp_cluster2"
22653,2928,"pp_cluster2"
41844,6497,"pp_cluster2"
28076,3234,"pp_cluster2"
35549,7104,"pp_cluster2"
36347,6460,"pp_cluster2"
46191,7234,"pp_cluster2"
35788,5688,"pp_cluster2"
43724,4764,"pp_cluster2"
36724,4454,"pp_cluster2"
42759,5199,"pp_cluster2"
36455,5202,"pp_cluster2"
35306,4533,"pp_cluster2"
47983,7884,"pp_cluster2"
39888,5310,"pp_cluster2"
36626,7229,"pp_cluster2"
22377,4857,"pp_cluster2"
52313,4787,"pp_cluster2"
37256,4586,"pp_cluster2"
37563,4358,"pp_cluster2"
40481,5712,"pp_cluster2"
38650,5068,"pp_cluster2"
49084,5525,"pp_cluster2"
32832,5225,"pp_cluster2"
41372,4296,"pp_cluster2"
42712,6323,"pp_cluster2"
35151,5867,"pp_cluster2"
34254,5627,"pp_cluster2"
28752,5115,"pp_cluster2"
34673,5789,"pp_cluster2"
31519,4784,"pp_cluster2"
40699,6819,"pp_cluster2"
33237,4170,"pp_cluster2"
38613,4375,"pp_cluster2"
29833,4817,"pp_cluster2"
41484,5900,"pp_cluster2"
43698,4059,"pp_cluster2"
31380,3842,"pp_cluster2"
43775,5689,"pp_cluster2"
37672,5708,"pp_cluster2"
41391,3484,"pp_cluster2"
32192,3828,"pp_cluster2"
37290,3829,"pp_cluster2"
52168,5453,"pp_cluster2"
39463,5395,"pp_cluster2"
44188,6722,"pp_cluster2"
29424,4805,"pp_cluster2"
39894,7696,"pp_cluster2"
36218,5487,"pp_cluster2"
31233,3725,"pp_cluster2"
42235,6134,"pp_cluster2"
35257,4531,"pp_cluster2"
29530,5833,"pp_cluster2"
38161,6332,"pp_cluster2"
32189,3725,"pp_cluster2"
36091,6698,"pp_cluster2"
41672,6472,"pp_cluster2"
31865,5005,"pp_cluster2"
26327,4076,"pp_cluster2"
33537,4194,"pp_cluster2"
35451,7468,"pp_cluster2"
31833,4408,"pp_cluster2"
29022,4995,"pp_cluster2"
33874,6055,"pp_cluster2"
27836,3953,"pp_cluster2"
42859,4441,"pp_cluster2"
45081,4906,"pp_cluster2"
35575,6628,"pp_cluster2"
32114,3936,"pp_cluster2"
29103,4019,"pp_cluster2"
33344,3826,"pp_cluster2"
35198,4126,"pp_cluster2"
46405,4164,"pp_cluster2"
41387,7633,"pp_cluster2"
45405,4906,"pp_cluster2"
44848,5626,"pp_cluster2"
35500,5391,"pp_cluster2"
34362,4736,"pp_cluster2"
39633,7220,"pp_cluster2"
44631,5756,"pp_cluster2"
51437,5084,"pp_cluster2"
40682,4350,"pp_cluster2"
31089,4520,"pp_cluster2"
34101,4503,"pp_cluster2"
36195,4438,"pp_cluster2"
36597,7461,"pp_cluster2"
28191,4244,"pp_cluster2"
