"label","group","count"
"cbe_AD","negative",1462
"cbe_AD","all",4738
"cbe_AD","positive",3104
"cbe_AD","negative",1424
"cbe_AD","all",4528
"cbe_AD","positive",3434
"cbe_AD","negative",1618
"cbe_AD","all",5052
"cbe_AD","positive",3986
"cbe_AD","negative",1744
"cbe_AD","all",5730
"cbe_AD","positive",3375
"cbe_AD","negative",1576
"cbe_AD","all",4951
"cbe_AD","positive",3652
"cbe_AD","negative",1450
"cbe_AD","all",5102
"cbe_AD","positive",1933
"cbe_AD","negative",650
"cbe_AD","all",2583
"cbe_AD","positive",2962
"cbe_AD","negative",1479
"cbe_AD","all",4441
"cbe_AD","positive",3381
"cbe_AD","negative",1857
"cbe_AD","all",5238
"cbe_AD","positive",3522
"cbe_AD","negative",1724
"cbe_AD","all",5246
"cbe_AD","positive",2722
"cbe_AD","negative",1365
"cbe_AD","all",4087
"cbe_AD","positive",4018
"cbe_AD","negative",2059
"cbe_AD","all",6077
"cbe_AD","positive",4015
"cbe_AD","negative",1848
"cbe_AD","all",5863
"cbe_AD","positive",2758
"cbe_AD","negative",1421
"cbe_AD","all",4179
"cbe_AD","positive",3157
"cbe_AD","negative",1469
"cbe_AD","all",4626
"cbe_AD","positive",3388
"cbe_AD","negative",1572
"cbe_AD","all",4960
"cbe_AD","positive",3302
"cbe_AD","negative",1725
"cbe_AD","all",5027
"cbe_AD","positive",4367
"cbe_AD","negative",1999
"cbe_AD","all",6366
"cbe_AD","positive",3444
"cbe_AD","negative",1574
"cbe_AD","all",5018
"cbe_AD","positive",4487
"cbe_AD","negative",1865
"cbe_AD","all",6352
"cbe_AD","positive",4179
"cbe_AD","negative",2067
"cbe_AD","all",6246
"cbe_AD","positive",3654
"cbe_AD","negative",1641
"cbe_AD","all",5295
"cbe_AD","positive",4178
"cbe_AD","negative",1880
"cbe_AD","all",6058
"cbe_AD","positive",3294
"cbe_AD","negative",1539
"cbe_AD","all",4833
"cbe_AD","positive",2808
"cbe_AD","negative",1275
"cbe_AD","all",4083
"cbe_AD","positive",3546
"cbe_AD","negative",1605
"cbe_AD","all",5151
"cbe_AD","positive",2792
"cbe_AD","negative",1327
"cbe_AD","all",4119
"cbe_AD","positive",4005
"cbe_AD","negative",1942
"cbe_AD","all",5947
"cbe_AD","positive",3239
"cbe_AD","negative",1320
"cbe_AD","all",4559
"cbe_AD","positive",4475
"cbe_AD","negative",1876
"cbe_AD","all",6351
"cbe_AD","positive",3683
"cbe_AD","negative",1839
"cbe_AD","all",5522
"cbe_AD","positive",4806
"cbe_AD","negative",2240
"cbe_AD","all",7046
"cbe_AD","positive",3041
"cbe_AD","negative",1327
"cbe_AD","all",4368
"cbe_AD","positive",4005
"cbe_AD","negative",1794
"cbe_AD","all",5799
"cbe_AD","positive",3763
"cbe_AD","negative",1721
"cbe_AD","all",5484
"cbe_AD","positive",3331
"cbe_AD","negative",1478
"cbe_AD","all",4809
"cbe_AD","positive",4048
"cbe_AD","negative",2014
"cbe_AD","all",6062
"cbe_AD","positive",4158
"cbe_AD","negative",1902
"cbe_AD","all",6060
"cbe_AD","positive",3216
"cbe_AD","negative",1410
"cbe_AD","all",4626
"cbe_AD","positive",3108
"cbe_AD","negative",1482
"cbe_AD","all",4590
"cbe_AD","positive",3131
"cbe_AD","negative",1307
"cbe_AD","all",4438
"cbe_AD","positive",2810
"cbe_AD","negative",1405
"cbe_AD","all",4215
"cbe_AD","positive",3350
"cbe_AD","negative",1458
"cbe_AD","all",4808
"cbe_AD","positive",3559
"cbe_AD","negative",1497
"cbe_AD","all",5056
"cbe_AD","positive",4219
"cbe_AD","negative",2059
"cbe_AD","all",6278
"cbe_AD","positive",4473
"cbe_AD","negative",1978
"cbe_AD","all",6451
"cbe_AD","positive",3367
"cbe_AD","negative",1735
"cbe_AD","all",5102
"cbe_AD","positive",4120
"cbe_AD","negative",1786
"cbe_AD","all",5906
"cbe_AD","positive",2956
"cbe_AD","negative",1431
"cbe_AD","all",4387
"cbe_AD","positive",3319
"cbe_AD","negative",1454
"cbe_AD","all",4773
"cbe_AD","positive",3697
"cbe_AD","negative",1433
"cbe_AD","all",5130
"cbe_AD","positive",3692
"cbe_AD","negative",1842
"cbe_AD","all",5534
"cbe_AD","positive",3146
"cbe_AD","negative",1369
"cbe_AD","all",4515
"cbe_AD","positive",2361
"cbe_AD","negative",1045
"cbe_AD","all",3406
"cbe_AD","positive",3181
"cbe_AD","negative",1287
"cbe_AD","all",4468
"cbe_AD","positive",3030
"cbe_AD","negative",1452
"cbe_AD","all",4482
"cbe_AD","positive",4454
"cbe_AD","negative",2167
"cbe_AD","all",6621
"cbe_AD","positive",3596
"cbe_AD","negative",1596
"cbe_AD","all",5192
"cbe_AD","positive",4374
"cbe_AD","negative",2049
"cbe_AD","all",6423
"cbe_AD","positive",2178
"cbe_AD","negative",1045
"cbe_AD","all",3223
"cbe_AD","positive",2601
"cbe_AD","negative",1190
"cbe_AD","all",3791
"cbe_AD","positive",3067
"cbe_AD","negative",1436
"cbe_AD","all",4503
"cbe_AD","positive",3514
"cbe_AD","negative",1786
"cbe_AD","all",5300
"cbe_AD","positive",3402
"cbe_AD","negative",1615
"cbe_AD","all",5017
"cbe_AD","positive",3399
"cbe_AD","negative",1626
"cbe_AD","all",5025
"cbe_AD","positive",2499
"cbe_AD","negative",1230
"cbe_AD","all",3729
"cbe_AD","positive",3280
"cbe_AD","negative",1358
"cbe_AD","all",4638
"cbe_AD","positive",4920
"cbe_AD","negative",2695
"cbe_AD","all",7615
"cbe_AD","positive",2730
"cbe_AD","negative",1125
"cbe_AD","all",3855
"cbe_AD","positive",3030
"cbe_AD","negative",1346
"cbe_AD","all",4376
"cbe_AD","positive",3828
"cbe_AD","negative",1750
"cbe_AD","all",5578
"cbe_AD","positive",3815
"cbe_AD","negative",1585
"cbe_AD","all",5400
"cbe_AD","positive",3890
"cbe_AD","negative",1745
"cbe_AD","all",5635
"cbe_AD","positive",3270
"cbe_AD","negative",1470
"cbe_AD","all",4740
"cbe_AD","positive",4333
"cbe_AD","negative",1874
"cbe_AD","all",6207
"cbe_AD","positive",4185
"cbe_AD","negative",1959
"cbe_AD","all",6144
"cbe_AD","positive",3455
"cbe_AD","negative",1813
"cbe_AD","all",5268
"cbe_AD","positive",3526
"cbe_AD","negative",1486
"cbe_AD","all",5012
"cbe_AD","positive",2427
"cbe_AD","negative",1016
"cbe_AD","all",3443
"cbe_AD","positive",3057
"cbe_AD","negative",1382
"cbe_AD","all",4439
"cbe_AD","positive",3970
"cbe_AD","negative",2023
"cbe_AD","all",5993
"cbe_AD","positive",4716
"cbe_AD","negative",2155
"cbe_AD","all",6871
"cbe_AD","positive",1672
"cbe_AD","negative",997
"cbe_AD","all",2669
"cbe_AD","positive",3384
"cbe_AD","negative",1353
"cbe_AD","all",4737
"cbe_AD","positive",3989
"cbe_AD","negative",1586
"cbe_AD","all",5575
"cbe_AD","positive",3990
"cbe_AD","negative",1854
"cbe_AD","all",5844
"cbe_AD","positive",3080
"cbe_AD","negative",1293
"cbe_AD","all",4373
"cbe_AD","positive",4908
"cbe_AD","negative",2371
"cbe_AD","all",7279
"cbe_AD","positive",3736
"cbe_AD","negative",1708
"cbe_AD","all",5444
"cbe_AD","positive",3876
"cbe_AD","negative",1652
"cbe_AD","all",5528
"cbe_AD","positive",3153
"cbe_AD","negative",1283
"cbe_AD","all",4436
"cbe_AD","positive",2932
"cbe_AD","negative",1272
"cbe_AD","all",4204
"cbe_AD","positive",2980
"cbe_AD","negative",1294
"cbe_AD","all",4274
"cbe_AD","positive",3361
"cbe_AD","negative",1508
"cbe_AD","all",4869
"cbe_AD","positive",5587
"cbe_AD","negative",2614
"cbe_AD","all",8201
"cbe_AD","positive",2911
"cbe_AD","negative",1275
"cbe_AD","all",4186
"cbe_AD","positive",3881
"cbe_AD","negative",1886
"cbe_AD","all",5767
"cbe_AD","positive",2446
"cbe_AD","negative",1087
"cbe_AD","all",3533
"cbe_AD","positive",2429
"cbe_AD","negative",1008
"cbe_AD","all",3437
"cbe_AD","positive",3192
"cbe_AD","negative",1445
"cbe_AD","all",4637
"cbe_AD","positive",2487
"cbe_AD","negative",1030
"cbe_AD","all",3517
"cbe_AD","positive",3425
"cbe_AD","negative",1618
"cbe_AD","all",5043
"cbe_AD","positive",2679
"cbe_AD","negative",1473
"cbe_AD","all",4152
"cbe_AD","positive",3850
"cbe_AD","negative",1713
"cbe_AD","all",5563
"cbe_AD","positive",3132
"cbe_AD","negative",1381
"cbe_AD","all",4513
"cbe_AD","positive",4205
"cbe_AD","negative",1773
"cbe_AD","all",5978
"cbe_AD","positive",4693
"cbe_AD","negative",1976
"cbe_AD","all",6669
"cbe_AD","positive",3083
"cbe_AD","negative",1570
"cbe_AD","all",4653
"cbe_AD","positive",3410
"cbe_AD","negative",2077
"cbe_AD","all",5487
"cbe_AD","positive",4014
"cbe_AD","negative",1891
"cbe_AD","all",5905
"cbe_AD","positive",4083
"cbe_AD","negative",1974
"cbe_AD","all",6057
"cbe_AD","positive",3767
"cbe_AD","negative",1842
"cbe_AD","all",5609
"cbe_AD","positive",3493
"cbe_AD","negative",1536
"cbe_AD","all",5029
"cbe_AD","positive",4533
"cbe_AD","negative",1877
"cbe_AD","all",6410
"cbe_AD","positive",2374
"cbe_AD","negative",1205
"cbe_AD","all",3579
"cbe_AD","positive",4182
"cbe_AD","negative",1914
"cbe_AD","all",6096
"cbe_AD","positive",4040
"cbe_AD","negative",2111
"cbe_AD","all",6151
"cbe_AD","positive",3440
"cbe_AD","negative",1606
"cbe_AD","all",5046
"cbe_AD","positive",5303
"cbe_AD","negative",2405
"cbe_AD","all",7708
"cbe_AD","positive",2951
"cbe_AD","negative",1318
"cbe_AD","all",4269
"cbe_AD","positive",3762
"cbe_AD","negative",1761
"cbe_AD","all",5523
"cbe_AD","positive",3497
"cbe_AD","negative",1955
"cbe_AD","all",5452
"cbe_AD","positive",3391
"cbe_AD","negative",1591
"cbe_AD","all",4982
"cbe_AD","positive",3627
"cbe_AD","negative",1717
"cbe_AD","all",5344
"cbe_AD","positive",4308
"cbe_AD","negative",2046
"cbe_AD","all",6354
"cbe_AD","positive",2287
"cbe_AD","negative",1053
"cbe_AD","all",3340
"cbe_AD","positive",3335
"cbe_AD","negative",1591
"cbe_AD","all",4926
"cbe_AD","positive",4468
"cbe_AD","negative",2245
"cbe_AD","all",6713
"cbe_AD","positive",4014
"cbe_AD","negative",2048
"cbe_AD","all",6062
"cbe_AD","positive",4048
"cbe_AD","negative",1731
"cbe_AD","all",5779
"cbe_AD","positive",3821
"cbe_AD","negative",1979
"cbe_AD","all",5800
"cbe_AD","positive",3588
"cbe_AD","negative",1810
"cbe_AD","all",5398
"cbe_AD","positive",5162
"cbe_AD","negative",2683
"cbe_AD","all",7845
"cbe_AD","positive",3478
"cbe_AD","negative",1682
"cbe_AD","all",5160
"cbe_AD","positive",4020
"cbe_AD","negative",1804
"cbe_AD","all",5824
"cbe_AD","positive",3555
"cbe_AD","negative",1733
"cbe_AD","all",5288
"cbe_AD","positive",2787
"cbe_AD","negative",1287
"cbe_AD","all",4074
"cbe_AD","positive",3881
"cbe_AD","negative",1926
"cbe_AD","all",5807
"cbe_AD","positive",3058
"cbe_AD","negative",1398
"cbe_AD","all",4456
"cbe_AD","positive",3984
"cbe_AD","negative",1879
"cbe_AD","all",5863
"cbe_AD","positive",3806
"cbe_AD","negative",1887
"cbe_AD","all",5693
"cbe_AD","positive",4575
"cbe_AD","negative",2080
"cbe_AD","all",6655
"cbe_AD","positive",2548
"cbe_AD","negative",1193
"cbe_AD","all",3741
"cbe_AD","positive",5180
"cbe_AD","negative",2674
"cbe_AD","all",7854
"cbe_AD","positive",2554
"cbe_AD","negative",1157
"cbe_AD","all",3711
"cbe_AD","positive",3950
"cbe_AD","negative",2036
"cbe_AD","all",5986
"cbe_AD","positive",2797
"cbe_AD","negative",1259
"cbe_AD","all",4056
"cbe_AD","positive",3881
"cbe_AD","negative",1898
"cbe_AD","all",5779
"cbe_AD","positive",3912
"cbe_AD","negative",1617
"cbe_AD","all",5529
"cbe_AD","positive",4428
"cbe_AD","negative",2085
"cbe_AD","all",6513
"cbe_AD","positive",3705
"cbe_AD","negative",1624
"cbe_AD","all",5329
"cbe_AD","positive",3893
"cbe_AD","negative",1715
"cbe_AD","all",5608
"cbe_AD","positive",3560
"cbe_AD","negative",1689
"cbe_AD","all",5249
"cbe_AD","positive",2767
"cbe_AD","negative",1169
"cbe_AD","all",3936
"cbe_AD","positive",3457
"cbe_AD","negative",1572
"cbe_AD","all",5029
"cbe_AD","positive",3126
"cbe_AD","negative",1393
"cbe_AD","all",4519
"cbe_AD","positive",3595
"cbe_AD","negative",1766
"cbe_AD","all",5361
"cbe_AD","positive",4186
"cbe_AD","negative",2017
"cbe_AD","all",6203
"cbe_AD","positive",3264
"cbe_AD","negative",1554
"cbe_AD","all",4818
"cbe_AD","positive",3565
"cbe_AD","negative",1525
"cbe_AD","all",5090
"cbe_AD","positive",3619
"cbe_AD","negative",1628
"cbe_AD","all",5247
"cbe_AD","positive",3596
"cbe_AD","negative",1541
"cbe_AD","all",5137
"cbe_AD","positive",4946
"cbe_AD","negative",2448
"cbe_AD","all",7394
"cbe_AD","positive",2854
"cbe_AD","negative",1185
"cbe_AD","all",4039
"cbe_AD","positive",4195
"cbe_AD","negative",1875
"cbe_AD","all",6070
"cbe_AD","positive",3186
"cbe_AD","negative",1464
"cbe_AD","all",4650
"cbe_AD","positive",3410
"cbe_AD","negative",1620
"cbe_AD","all",5030
"cbe_AD","positive",3681
"cbe_AD","negative",1758
"cbe_AD","all",5439
"cbe_AD","positive",4153
"cbe_AD","negative",2039
"cbe_AD","all",6192
"cbe_AD","positive",2600
"cbe_AD","negative",1161
"cbe_AD","all",3761
"cbe_AD","positive",3107
"cbe_AD","negative",1434
"cbe_AD","all",4541
"cbe_AD","positive",3004
"cbe_AD","negative",1502
"cbe_AD","all",4506
"cbe_AD","positive",2917
"cbe_AD","negative",1290
"cbe_AD","all",4207
"cbe_AD","positive",2240
"cbe_AD","negative",1142
"cbe_AD","all",3382
"cbe_AD","positive",4310
"cbe_AD","negative",1817
"cbe_AD","all",6127
"cbe_AD","positive",3573
"cbe_AD","negative",1836
"cbe_AD","all",5409
"cbe_AD","positive",4226
"cbe_AD","negative",1842
"cbe_AD","all",6068
"cbe_AD","positive",4188
"cbe_AD","negative",2007
"cbe_AD","all",6195
"cbe_AD","positive",3474
"cbe_AD","negative",1638
"cbe_AD","all",5112
"cbe_AD","positive",4443
"cbe_AD","negative",1829
"cbe_AD","all",6272
"cbe_AD","positive",3821
"cbe_AD","negative",1684
"cbe_AD","all",5505
"cbe_AD","positive",2884
"cbe_AD","negative",1233
"cbe_AD","all",4117
"cbe_AD","positive",2824
"cbe_AD","negative",1330
"cbe_AD","all",4154
"cbe_AD","positive",3303
"cbe_AD","negative",1528
"cbe_AD","all",4831
"cbe_AD","positive",3919
"cbe_AD","negative",2018
"cbe_AD","all",5937
"cbe_AD","positive",4321
"cbe_AD","negative",1813
"cbe_AD","all",6134
"cbe_AD","positive",3022
"cbe_AD","negative",1209
"cbe_AD","all",4231
"cbe_AD","positive",3580
"cbe_AD","negative",1726
"cbe_AD","all",5306
"cbe_AD","positive",4464
"cbe_AD","negative",1976
"cbe_AD","all",6440
"cbe_AD","positive",3384
"cbe_AD","negative",1290
"cbe_AD","all",4674
"cbe_AD","positive",2944
"cbe_AD","negative",1524
"cbe_AD","all",4468
"cbe_AD","positive",2583
"cbe_AD","negative",1287
"cbe_AD","all",3870
"cbe_AD","positive",3039
"cbe_AD","negative",1312
"cbe_AD","all",4351
"cbe_AD","positive",3278
"cbe_AD","negative",1507
"cbe_AD","all",4785
"cbe_AD","positive",2718
"cbe_AD","negative",1215
"cbe_AD","all",3933
"cbe_AD","positive",5234
"cbe_AD","negative",2586
"cbe_AD","all",7820
"cbe_AD","positive",2420
"cbe_AD","negative",1058
"cbe_AD","all",3478
"cbe_AD","positive",3040
"cbe_AD","negative",1324
"cbe_AD","all",4364
"cbe_AD","positive",4276
"cbe_AD","negative",2041
"cbe_AD","all",6317
"cbe_AD","positive",3098
"cbe_AD","negative",1405
"cbe_AD","all",4503
"cbe_AD","positive",4015
"cbe_AD","negative",1837
"cbe_AD","all",5852
"cbe_AD","positive",3224
"cbe_AD","negative",1332
"cbe_AD","all",4556
"cbe_AD","positive",4566
"cbe_AD","negative",1974
"cbe_AD","all",6540
"cbe_AD","positive",3133
"cbe_AD","negative",1420
"cbe_AD","all",4553
"cbe_AD","positive",3729
"cbe_AD","negative",1701
"cbe_AD","all",5430
"cbe_AD","positive",3723
"cbe_AD","negative",1820
"cbe_AD","all",5543
"cbe_AD","positive",1980
"cbe_AD","negative",838
"cbe_AD","all",2818
"cbe_AD","positive",4208
"cbe_AD","negative",2062
"cbe_AD","all",6270
"cbe_AD","positive",2387
"cbe_AD","negative",1223
"cbe_AD","all",3610
"cbe_AD","positive",2494
"cbe_AD","negative",1098
"cbe_AD","all",3592
"cbe_AD","positive",2791
"cbe_AD","negative",1184
"cbe_AD","all",3975
"cbe_AD","positive",4019
"cbe_AD","negative",1791
"cbe_AD","all",5810
"cbe_AD","positive",3214
"cbe_AD","negative",1509
"cbe_AD","all",4723
"cbe_AD","positive",3471
"cbe_AD","negative",1680
"cbe_AD","all",5151
"cbe_AD","positive",2592
"cbe_AD","negative",1328
"cbe_AD","all",3920
"cbe_AD","positive",4096
"cbe_AD","negative",1619
"cbe_AD","all",5715
"cbe_AD","positive",2312
"cbe_AD","negative",1055
"cbe_AD","all",3367
"cbe_AD","positive",2564
"cbe_AD","negative",1136
"cbe_AD","all",3700
"cbe_AD","positive",5407
"cbe_AD","negative",2358
"cbe_AD","all",7765
"cbe_AD","positive",2051
"cbe_AD","negative",842
"cbe_AD","all",2893
"cbe_AD","positive",4407
"cbe_AD","negative",2040
"cbe_AD","all",6447
"cbe_AD","positive",4079
"cbe_AD","negative",1804
"cbe_AD","all",5883
"cbe_AD","positive",3138
"cbe_AD","negative",1373
"cbe_AD","all",4511
"cbe_AD","positive",3299
"cbe_AD","negative",1325
"cbe_AD","all",4624
"cbe_AD","positive",4624
"cbe_AD","negative",2074
"cbe_AD","all",6698
"cbe_AD","positive",3003
"cbe_AD","negative",1373
"cbe_AD","all",4376
"cbe_AD","positive",3522
"cbe_AD","negative",1498
"cbe_AD","all",5020
"cbe_AD","positive",4350
"cbe_AD","negative",1892
"cbe_AD","all",6242
"cbe_AD","positive",3763
"cbe_AD","negative",1598
"cbe_AD","all",5361
"cbe_AD","positive",3914
"cbe_AD","negative",1931
"cbe_AD","all",5845
"cbe_AD","positive",4594
"cbe_AD","negative",2210
"cbe_AD","all",6804
"cbe_AD","positive",3044
"cbe_AD","negative",1521
"cbe_AD","all",4565
"cbe_AD","positive",2763
"cbe_AD","negative",1332
"cbe_AD","all",4095
"cbe_AD","positive",3714
"cbe_AD","negative",1830
"cbe_AD","all",5544
"cbe_AD","positive",4178
"cbe_AD","negative",2007
"cbe_AD","all",6185
"cbe_AD","positive",3585
"cbe_AD","negative",1633
"cbe_AD","all",5218
"cbe_AD","positive",3871
"cbe_AD","negative",1792
"cbe_AD","all",5663
"cbe_AD","positive",4248
"cbe_AD","negative",2080
"cbe_AD","all",6328
"cbe_AD","positive",3115
"cbe_AD","negative",1658
"cbe_AD","all",4773
"cbe_AD","positive",3870
"cbe_AD","negative",1799
"cbe_AD","all",5669
"cbe_AD","positive",3657
"cbe_AD","negative",1543
"cbe_AD","all",5200
"cbe_AD","positive",3057
"cbe_AD","negative",1417
"cbe_AD","all",4474
"cbe_AD","positive",3609
"cbe_AD","negative",1672
"cbe_AD","all",5281
"cbe_AD","positive",3456
"cbe_AD","negative",1743
"cbe_AD","all",5199
"cbe_AD","positive",2289
"cbe_AD","negative",1248
"cbe_AD","all",3537
"cbe_AD","positive",2712
"cbe_AD","negative",1296
"cbe_AD","all",4008
"cbe_AD","positive",3446
"cbe_AD","negative",1363
"cbe_AD","all",4809
"cbe_AD","positive",3459
"cbe_AD","negative",1506
"cbe_AD","all",4965
"cbe_AD","positive",4298
"cbe_AD","negative",1711
"cbe_AD","all",6009
"cbe_AD","positive",2975
"cbe_AD","negative",1569
"cbe_AD","all",4544
"cbe_AD","positive",4283
"cbe_AD","negative",1718
"cbe_AD","all",6001
"cbe_AD","positive",3912
"cbe_AD","negative",1670
"cbe_AD","all",5582
"cbe_AD","positive",3502
"cbe_AD","negative",1595
"cbe_AD","all",5097
"cbe_AD","positive",4056
"cbe_AD","negative",1672
"cbe_AD","all",5728
"cbe_AD","positive",4524
"cbe_AD","negative",1987
"cbe_AD","all",6511
"cbe_AD","positive",3930
"cbe_AD","negative",2055
"cbe_AD","all",5985
"cbe_AD","positive",3622
"cbe_AD","negative",1695
"cbe_AD","all",5317
"cbe_AD","positive",2950
"cbe_AD","negative",1075
"cbe_AD","all",4025
"cbe_AD","positive",4494
"cbe_AD","negative",2093
"cbe_AD","all",6587
"cbe_AD","positive",3935
"cbe_AD","negative",2094
"cbe_AD","all",6029
"cbe_AD","positive",4147
"cbe_AD","negative",1714
"cbe_AD","all",5861
"cbe_AD","positive",4157
"cbe_AD","negative",1768
"cbe_AD","all",5925
"cbe_AD","positive",2907
"cbe_AD","negative",1416
"cbe_AD","all",4323
"cbe_AD","positive",3793
"cbe_AD","negative",1763
"cbe_AD","all",5556
"cbe_AD","positive",4873
"cbe_AD","negative",2109
"cbe_AD","all",6982
"cbe_AD","positive",3881
"cbe_AD","negative",1695
"cbe_AD","all",5576
"cbe_AD","positive",3587
"cbe_AD","negative",1736
"cbe_AD","all",5323
"cbe_AD","positive",3008
"cbe_AD","negative",1331
"cbe_AD","all",4339
"cbe_AD","positive",3576
"cbe_AD","negative",1672
"cbe_AD","all",5248
"cbe_AD","positive",3286
"cbe_AD","negative",1515
"cbe_AD","all",4801
"cbe_AD","positive",5195
"cbe_AD","negative",2504
"cbe_AD","all",7699
"cbe_AD","positive",4376
"cbe_AD","negative",2202
"cbe_AD","all",6578
"cbe_AD","positive",2816
"cbe_AD","negative",1307
"cbe_AD","all",4123
"cbe_AD","positive",3708
"cbe_AD","negative",1918
"cbe_AD","all",5626
"cbe_AD","positive",2825
"cbe_AD","negative",1304
"cbe_AD","all",4129
"cbe_AD","positive",2803
"cbe_AD","negative",1231
"cbe_AD","all",4034
"cbe_AD","positive",3416
"cbe_AD","negative",1613
"cbe_AD","all",5029
"cbe_AD","positive",3435
"cbe_AD","negative",1890
"cbe_AD","all",5325
"cbe_AD","positive",3041
"cbe_AD","negative",1370
"cbe_AD","all",4411
"cbe_AD","positive",2847
"cbe_AD","negative",1333
"cbe_AD","all",4180
"cbe_AD","positive",4308
"cbe_AD","negative",2109
"cbe_AD","all",6417
"cbe_AD","positive",3330
"cbe_AD","negative",1477
"cbe_AD","all",4807
"cbe_AD","positive",3225
"cbe_AD","negative",1658
"cbe_AD","all",4883
"cbe_AD","positive",3789
"cbe_AD","negative",1732
"cbe_AD","all",5521
"cbe_AD","positive",2312
"cbe_AD","negative",1072
"cbe_AD","all",3384
"cbe_AD","positive",2377
"cbe_AD","negative",1012
"cbe_AD","all",3389
"cbe_AD","positive",3553
"cbe_AD","negative",1519
"cbe_AD","all",5072
"cbe_AD","positive",3400
"cbe_AD","negative",1508
"cbe_AD","all",4908
"cbe_AD","positive",3814
"cbe_AD","negative",1888
"cbe_AD","all",5702
"cbe_AD","positive",3675
"cbe_AD","negative",1580
"cbe_AD","all",5255
"cbe_AD","positive",3141
"cbe_AD","negative",1501
"cbe_AD","all",4642
"cbe_AD","positive",3903
"cbe_AD","negative",1711
"cbe_AD","all",5614
"cbe_AD","positive",3599
"cbe_AD","negative",1701
